MolLogP,MolWt,NumRotatableBonds,num_aromatic_atoms,num_heavy_atoms,Aromatic_Proportion
1.4163,44.096999999999994,0.0,0,3,0.0
3.3419000000000016,218.08299999999997,2.0,6,13,0.46153846153846156
2.1655999999999995,229.71500000000003,4.0,6,15,0.4
2.3388,281.314,7.0,0,17,0.0
3.653400000000003,342.2260000000001,5.0,11,22,0.5
0.5952999999999999,58.08,1.0,0,4,0.0
0.91998,55.07999999999999,0.0,0,4,0.0
2.192,209.24499999999998,3.0,6,15,0.4
0.9595,102.13299999999998,2.0,0,7,0.0
0.9595,102.13299999999998,2.0,0,7,0.0
0.5694,88.10599999999998,3.0,0,6,0.0
1.3496000000000001,116.15999999999998,3.0,0,8,0.0
2.639100000000001,120.19499999999995,2.0,6,9,0.6666666666666666
2.976700000000002,112.21600000000001,2.0,0,8,0.0
1.1923000000000001,42.080999999999996,0.0,0,3,0.0
1.8214000000000001,102.17699999999998,3.0,0,7,0.0
0.6395,40.065000000000005,0.0,0,3,0.0
2.689700000000001,150.22099999999998,0.0,6,11,0.5454545454545454
0.41979999999999984,132.12599999999998,0.0,10,10,1.0
5.0206000000000035,230.31,2.0,18,18,1.0
0.6424200000000001,171.22099999999998,1.0,6,11,0.5454545454545454
2.30344,106.16799999999999,0.0,6,8,0.75
2.709500000000001,217.26800000000003,2.0,6,16,0.375
-0.4245000000000001,123.11499999999998,1.0,6,9,0.6666666666666666
1.4681,221.647,1.0,12,15,0.8
4.584000000000002,202.25599999999997,0.0,16,16,1.0
0.4765999999999999,80.08999999999999,0.0,6,6,1.0
1.0816,79.10199999999998,0.0,6,6,1.0
0.4765999999999999,80.08999999999999,0.0,6,6,1.0
2.2411200000000004,245.282,2.0,11,18,0.6111111111111112
0.8788,289.7440000000001,2.0,6,18,0.3333333333333333
2.2348,129.16199999999998,0.0,10,10,1.0
2.8260000000000005,332.57000000000005,3.0,6,20,0.3
4.8618,295.336,1.0,6,14,0.42857142857142855
-7.571399999999989,504.43800000000005,8.0,0,34,0.0
1.4951999999999999,262.30899999999997,2.0,0,19,0.0
2.2245999999999997,254.29299999999998,1.0,12,19,0.631578947368421
0.13429999999999997,133.197,0.0,0,7,0.0
-1.7235599999999989,376.36900000000014,5.0,14,27,0.5185185185185185
1.8356,179.21899999999997,3.0,6,13,0.46153846153846156
4.542900000000002,321.549,4.0,6,16,0.375
3.7033000000000023,394.42300000000023,3.0,12,29,0.41379310344827586
2.880000000000001,330.17100000000005,2.0,6,21,0.2857142857142857
2.4639000000000006,226.235,0.0,12,17,0.7058823529411765
2.9595200000000013,254.28900000000002,0.0,12,19,0.631578947368421
2.878000000000001,288.73800000000006,1.0,12,20,0.6
3.5275200000000018,322.29,1.0,12,23,0.5217391304347826
2.817140000000001,268.32,1.0,12,20,0.6
2.759900000000001,270.361,1.0,12,19,0.631578947368421
3.3649000000000022,269.373,1.0,12,19,0.631578947368421
3.4346000000000023,252.31699999999995,1.0,12,19,0.631578947368421
2.614700000000001,268.32,2.0,12,20,0.6
3.2071000000000023,255.29199999999997,2.0,12,19,0.631578947368421
3.1797200000000014,296.374,2.0,12,22,0.5454545454545454
3.122320000000001,283.331,2.0,12,21,0.5714285714285714
3.458700000000001,273.723,1.0,12,19,0.631578947368421
2.35452,255.277,0.0,12,19,0.631578947368421
2.829600000000001,253.30499999999995,1.0,12,19,0.631578947368421
1.6287999999999996,313.36100000000005,4.0,12,23,0.5217391304347826
3.2071000000000023,255.29199999999997,2.0,12,19,0.631578947368421
3.4590000000000023,239.274,1.0,12,18,0.6666666666666666
-1.6424000000000003,286.28,4.0,6,20,0.3
0.49110000000000004,137.13799999999998,1.0,6,10,0.6
2.6445,213.23600000000002,2.0,12,16,0.75
2.419600000000001,246.30599999999995,0.0,0,18,0.0
1.3510999999999993,238.28699999999995,5.0,0,17,0.0
3.386800000000001,232.32700000000003,2.0,6,17,0.35294117647058826
1.3885999999999998,201.661,4.0,6,13,0.46153846153846156
0.7254999999999998,213.31,3.0,6,14,0.42857142857142855
-3.5854000000000004,182.172,5.0,0,12,0.0
-1.068879999999999,361.4450000000001,8.0,6,23,0.2608695652173913
4.852300000000005,416.58300000000025,1.0,0,29,0.0
3.8884000000000034,293.40700000000004,9.0,6,21,0.2857142857142857
3.9591000000000034,290.44699999999995,0.0,0,21,0.0
5.6015000000000015,365.96400000000006,5.0,6,19,0.3157894736842105
2.3296,104.15199999999997,1.0,6,8,0.75
1.7579,120.15099999999995,1.0,6,9,0.6666666666666666
-0.577,99.089,0.0,0,7,0.0
-5.395599999999993,342.297,5.0,0,23,0.0
-0.5594299999999999,214.25,2.0,6,14,0.42857142857142855
3.0988000000000016,223.79399999999998,4.0,0,12,0.0
-0.08379999999999999,172.20899999999997,1.0,6,11,0.5454545454545454
0.9609999999999999,224.26,4.0,0,16,0.0
2.9841000000000015,134.22199999999998,0.0,6,10,0.6
0.7614000000000001,70.09100000000001,1.0,0,5,0.0
4.511700000000001,381.1120000000001,2.0,12,24,0.5
1.2534200000000002,216.66799999999998,0.0,6,14,0.42857142857142855
4.506300000000004,288.44,7.0,0,15,0.0
1.5223999999999998,225.296,4.0,6,16,0.375
2.2356999999999996,241.364,4.0,6,16,0.375
3.879200000000003,288.431,0.0,0,21,0.0
4.450000000000004,330.4680000000001,1.0,0,24,0.0
4.840100000000005,344.4950000000001,2.0,0,25,0.0
3.1773000000000002,331.62699999999995,0.0,0,5,0.0
3.0682,165.834,0.0,0,6,0.0
4.014400000000001,261.919,1.0,6,13,0.46153846153846156
2.5529,153.823,0.0,0,5,0.0
5.707400000000006,198.39399999999995,11.0,0,14,0.0
5.551820000000002,418.7360000000001,4.0,6,27,0.2222222222222222
0.7968,72.107,0.0,0,5,0.0
1.1869,86.134,0.0,0,6,0.0
0.22960000000000003,116.16399999999999,0.0,0,8,0.0
0.08779999999999949,258.233,1.0,6,19,0.3157894736842105
-1.0397,180.16699999999997,0.0,9,13,0.6923076923076923
-1.039700000000001,180.16699999999997,0.0,9,13,0.6923076923076923
0.40430000000000027,356.2270000000001,6.0,6,21,0.2857142857142857
1.5159999999999998,254.35500000000002,5.0,0,17,0.0
2.408500000000001,124.208,1.0,6,8,0.75
2.1075,218.32199999999997,3.0,0,14,0.0
2.990000000000001,246.35899999999998,7.0,0,12,0.0
1.3498999999999999,242.34400000000002,4.0,0,16,0.0
1.7480999999999998,84.14299999999999,0.0,5,5,1.0
1.9752999999999996,110.18099999999997,0.0,6,7,0.8571428571428571
0.05860000000000004,128.15599999999998,0.0,6,8,0.75
-0.8113000000000001,76.12400000000001,0.0,0,4,0.0
2.0608,240.44400000000002,0.0,0,12,0.0
-0.6283800000000002,126.115,0.0,6,9,0.6666666666666666
2.824020000000002,150.22099999999998,1.0,6,11,0.5454545454545454
1.99502,92.14099999999999,0.0,6,7,0.8571428571428571
3.2752000000000017,148.249,1.0,6,11,0.5454545454545454
2.832600000000001,112.216,0.0,0,8,0.0
2.752700000000001,98.18899999999998,3.0,0,7,0.0
1.9725,70.135,1.0,0,5,0.0
3.1243000000000016,293.754,4.0,11,20,0.55
4.843900000000003,304.66999999999996,4.0,0,16,0.0
0.6204999999999998,394.43900000000014,2.0,0,28,0.0
2.4188000000000005,434.50400000000025,2.0,0,31,0.0
1.7620999999999996,478.51300000000026,4.0,0,34,0.0
0.8334000000000001,253.26900000000003,1.0,16,19,0.8421052631578947
4.233520000000003,343.2170000000001,1.0,17,23,0.7391304347826086
2.4547,252.731,0.0,0,4,0.0
0.8210000000000011,380.66200000000003,2.0,6,20,0.3
2.1609000000000003,257.437,3.0,0,12,0.0
0.8210000000000011,380.66200000000003,2.0,6,20,0.3
1.88018,144.388,0.0,0,6,0.0
2.5017000000000005,131.389,0.0,0,5,0.0
1.9864,119.37800000000001,0.0,0,4,0.0
5.391500000000002,333.60400000000004,5.0,6,17,0.35294117647058826
5.144700000000002,289.54499999999996,2.0,12,17,0.7058823529411765
6.256760000000005,368.3690000000001,6.0,18,26,0.6923076923076923
2.25242,189.24300000000002,0.0,12,13,0.9230769230769231
1.803,229.71499999999997,5.0,6,15,0.4
2.2039999999999997,182.15599999999998,6.0,0,11,0.0
4.148200000000004,335.28200000000004,7.0,6,23,0.2608695652173913
2.431,430.9340000000001,6.0,0,22,0.0
1.2672999999999996,435.48100000000034,6.0,10,31,0.3225806451612903
5.146200000000003,228.29399999999998,0.0,18,18,1.0
-1.3750000000000007,266.257,2.0,9,19,0.47368421052631576
-0.9368000000000001,112.088,0.0,6,8,0.75
-0.9762,60.056,0.0,0,4,0.0
-1.7672000000000003,168.112,0.0,9,12,0.75
1.3755,86.13399999999999,3.0,0,6,0.0
1.9881999999999997,287.34299999999996,8.0,0,16,0.0
3.4213000000000022,286.11400000000003,2.0,6,18,0.3333333333333333
3.609600000000003,308.3330000000001,4.0,16,23,0.6956521739130435
2.5621400000000008,354.8150000000001,3.0,12,23,0.5217391304347826
2.02164,179.219,1.0,6,13,0.46153846153846156
3.6023000000000014,207.07,0.0,10,11,0.9090909090909091
2.78888,276.91499999999996,0.0,6,11,0.5454545454545454
4.652000000000002,366.0,4.0,6,16,0.375
3.974100000000001,314.80199999999996,0.0,6,9,0.6666666666666666
3.9741,314.80199999999996,0.0,6,9,0.6666666666666666
3.2116000000000007,235.90599999999998,0.0,6,8,0.75
3.1025,191.45499999999998,0.0,6,8,0.75
3.6023000000000014,207.07,0.0,10,11,0.9090909090909091
3.2116000000000007,235.90599999999998,0.0,6,8,0.75
2.7575200000000013,171.037,0.0,6,8,0.75
3.102500000000001,191.45499999999998,0.0,6,8,0.75
3.2116000000000007,235.90599999999998,0.0,6,8,0.75
2.7575200000000013,171.03700000000003,0.0,6,8,0.75
3.102500000000001,191.45499999999998,0.0,6,8,0.75
4.3991000000000025,428.12000000000006,4.0,12,22,0.5454545454545454
2.4074999999999998,214.06199999999998,1.0,6,11,0.5454545454545454
2.1547,173.00900000000001,0.0,6,8,0.75
2.4491000000000005,157.01,0.0,6,7,0.8571428571428571
2.7140000000000004,163.05799999999996,0.0,0,7,0.0
1.5772000000000002,266.09799999999996,1.0,12,15,0.8
3.1773000000000002,331.62699999999995,0.0,0,5,0.0
1.1349999999999998,237.09699999999998,3.0,0,12,0.0
1.7337,173.83499999999998,0.0,0,3,0.0
1.7762,187.862,1.0,0,4,0.0
2.1663000000000006,201.889,2.0,0,5,0.0
3.741800000000003,193.128,6.0,0,9,0.0
3.351700000000002,179.101,5.0,0,8,0.0
2.9616000000000016,165.074,4.0,0,7,0.0
2.5715000000000012,151.047,3.0,0,6,0.0
2.1814,137.01999999999998,2.0,0,5,0.0
2.0102,157.438,2.0,0,5,0.0
1.7913000000000001,122.993,1.0,0,4,0.0
2.4274000000000004,151.047,2.0,0,6,0.0
1.6200999999999999,143.411,1.0,0,4,0.0
1.4012,108.966,0.0,0,3,0.0
1.5673,120.97699999999999,1.0,0,4,0.0
2.0373,137.01999999999998,1.0,0,5,0.0
1.5776,129.384,0.0,0,3,0.0
2.4547,252.731,0.0,0,4,0.0
2.2986000000000004,208.28,0.0,0,4,0.0
2.3836000000000004,236.33399999999997,2.0,0,6,0.0
2.1647,201.889,1.0,0,5,0.0
1.7897,122.993,0.0,0,4,0.0
2.5084999999999997,197.381,0.0,0,7,0.0
2.1425,163.829,0.0,0,4,0.0
2.2474,185.84599999999998,0.0,0,4,0.0
2.2474,185.84599999999998,0.0,0,4,0.0
6.3282000000000025,276.338,0.0,22,22,1.0
5.737200000000003,252.31599999999997,0.0,20,20,1.0
5.737200000000003,252.31599999999997,0.0,20,20,1.0
4.584000000000002,202.25599999999997,0.0,16,16,1.0
5.640400000000003,252.31599999999997,0.0,20,20,1.0
6.299400000000003,278.354,0.0,22,22,1.0
3.993000000000002,178.23399999999998,0.0,14,14,1.0
5.640400000000003,252.31599999999997,0.0,20,20,1.0
5.737200000000003,252.31599999999997,0.0,20,20,1.0
5.640400000000003,252.31599999999997,0.0,20,20,1.0
4.487200000000002,202.25599999999997,0.0,16,16,1.0
5.146200000000003,228.29399999999998,0.0,18,18,1.0
5.146200000000003,228.29399999999998,0.0,18,18,1.0
5.146200000000003,228.29399999999998,0.0,18,18,1.0
3.993000000000002,178.23399999999995,0.0,14,14,1.0
2.839800000000001,128.17399999999995,0.0,10,10,1.0
2.832600000000001,112.216,0.0,0,8,0.0
5.0206000000000035,230.31,2.0,18,18,1.0
3.353600000000001,154.21199999999996,1.0,12,12,1.0
2.3296,104.15199999999997,1.0,6,8,0.75
4.411000000000003,216.283,0.0,16,17,0.9411764705882353
4.411000000000002,216.283,0.0,16,17,0.9411764705882353
3.566220000000002,180.25000000000003,0.0,12,14,0.8571428571428571
3.2578000000000014,166.22299999999998,0.0,12,13,0.9230769230769231
3.8172000000000024,208.3039999999999,0.0,10,16,0.625
5.553220000000004,268.359,0.0,18,21,0.8571428571428571
2.9384000000000006,154.21199999999993,0.0,10,12,0.8333333333333334
2.1753,118.17899999999999,0.0,6,9,0.6666666666666666
1.9505000000000001,70.135,0.0,0,5,0.0
2.3406000000000002,84.162,0.0,0,6,0.0
2.7307000000000015,98.18900000000001,0.0,0,7,0.0
3.120800000000002,112.21600000000001,0.0,0,8,0.0
2.5067000000000004,96.17300000000002,0.0,0,7,0.0
2.1166,82.146,0.0,0,6,0.0
1.7265,68.119,0.0,0,5,0.0
1.8926,80.13,0.0,0,6,0.0
2.0587,92.14099999999999,0.0,0,7,0.0
2.0587,92.14099999999999,0.0,0,7,0.0
2.976700000000002,112.21600000000001,2.0,0,8,0.0
2.1965000000000003,84.162,0.0,0,6,0.0
2.976700000000002,112.21600000000001,1.0,0,8,0.0
2.5866000000000007,98.18900000000001,0.0,0,7,0.0
2.832600000000001,112.216,0.0,0,8,0.0
3.308900000000002,136.23799999999997,1.0,0,10,0.0
2.832600000000001,112.216,0.0,0,8,0.0
1.6866,78.11399999999999,0.0,6,6,1.0
3.3236000000000017,152.19599999999994,0.0,10,12,0.8333333333333334
3.374200000000002,148.24899999999997,2.0,6,11,0.5454545454545454
2.442500000000001,86.17799999999998,0.0,0,6,0.0
2.9841000000000015,134.22199999999998,0.0,6,10,0.6
3.277400000000002,168.239,2.0,12,13,0.9230769230769231
3.4718000000000018,182.26600000000002,3.0,12,14,0.8571428571428571
2.639100000000001,120.19499999999995,2.0,6,9,0.6666666666666666
1.4197,68.119,1.0,0,5,0.0
3.4193000000000024,148.249,4.0,6,11,0.5454545454545454
2.1999000000000004,96.173,3.0,0,7,0.0
2.980100000000001,124.227,5.0,0,9,0.0
3.3668000000000022,114.232,5.0,0,8,0.0
3.5329000000000024,126.243,6.0,0,9,0.0
3.809400000000003,162.276,5.0,6,12,0.5
2.5900000000000007,110.2,4.0,0,8,0.0
2.976700000000002,100.205,4.0,0,7,0.0
3.142800000000002,112.216,5.0,0,8,0.0
2.5866000000000007,86.178,3.0,0,6,0.0
3.0292000000000012,134.22199999999998,3.0,6,10,0.6
1.8098,82.146,2.0,0,6,0.0
2.1965000000000003,72.151,2.0,0,5,0.0
2.3626000000000005,84.16199999999999,3.0,0,6,0.0
2.752700000000001,98.18900000000001,3.0,0,7,0.0
2.752700000000001,98.18900000000001,3.0,0,7,0.0
1.9725,70.13499999999999,2.0,0,5,0.0
2.1386000000000003,82.14599999999999,3.0,0,6,0.0
3.4022000000000023,156.22799999999998,1.0,10,12,0.8333333333333334
2.5574200000000005,120.19499999999996,1.0,6,9,0.6666666666666666
4.555400000000003,206.28799999999998,1.0,14,16,0.875
3.4022000000000014,156.22799999999998,1.0,10,12,0.8333333333333334
2.811400000000001,134.22199999999998,2.0,6,10,0.6
2.5574200000000005,120.19499999999996,1.0,6,9,0.6666666666666666
2.2490000000000006,106.16799999999996,1.0,6,8,0.75
1.9725,70.135,1.0,0,5,0.0
1.9725,70.135,1.0,0,5,0.0
1.7485,68.119,2.0,0,5,0.0
5.763040000000005,256.348,0.0,18,20,0.9
4.609840000000004,206.28799999999998,0.0,14,16,0.875
3.7650600000000027,170.25500000000002,0.0,10,13,0.7692307692307693
3.456640000000002,156.228,0.0,10,12,0.8333333333333334
3.456640000000002,156.228,0.0,10,12,0.8333333333333334
4.301420000000003,192.261,0.0,14,15,0.9333333333333333
3.456640000000002,156.22799999999998,0.0,10,12,0.8333333333333334
3.148220000000002,142.201,0.0,10,11,0.9090909090909091
3.2287000000000017,148.249,0.0,6,11,0.5454545454545454
3.456640000000002,156.22799999999998,0.0,10,12,0.8333333333333334
2.611860000000001,120.195,0.0,6,9,0.6666666666666666
2.611860000000001,120.195,0.0,6,9,0.6666666666666666
2.30344,106.16799999999999,0.0,6,8,0.75
4.301420000000002,192.261,0.0,14,15,0.9333333333333333
3.456640000000002,156.228,0.0,10,12,0.8333333333333334
3.148220000000001,142.201,0.0,10,11,0.9090909090909091
2.611860000000001,120.19499999999998,0.0,6,9,0.6666666666666666
2.30344,106.16799999999999,0.0,6,8,0.75
2.30344,106.16799999999999,0.0,6,8,0.75
1.99502,92.14099999999999,0.0,6,7,0.8571428571428571
1.7485,68.119,1.0,0,5,0.0
2.8851000000000013,134.22199999999998,2.0,6,10,0.6
2.442500000000001,86.178,2.0,0,6,0.0
2.442500000000001,86.178,2.0,0,6,0.0
3.2001000000000017,134.22199999999998,2.0,6,10,0.6
1.3584,54.09199999999999,1.0,0,4,0.0
2.2184999999999997,84.16199999999999,2.0,0,6,0.0
2.6885000000000012,100.20499999999998,2.0,0,7,0.0
3.1184200000000013,134.222,1.0,6,10,0.6
2.8100000000000014,120.19499999999995,1.0,6,9,0.6666666666666666
2.8103000000000007,352.7700000000001,3.0,6,24,0.25
0.4390000000000007,478.8850000000002,2.0,6,33,0.18181818181818182
0.2649000000000006,464.8580000000002,2.0,6,32,0.1875
3.4932000000000016,162.61899999999997,0.0,10,11,0.9090909090909091
1.8010000000000004,243.671,2.0,9,15,0.6
4.481400000000002,380.913,0.0,0,19,0.0
4.452700000000001,389.32000000000005,0.0,0,18,0.0
5.270200000000002,364.914,0.0,0,18,0.0
5.682800000000001,409.78200000000015,0.0,0,18,0.0
5.024200000000001,338.876,0.0,0,16,0.0
5.241500000000001,373.321,0.0,0,17,0.0
3.995,354.875,0.0,0,17,0.0
4.2434,267.93,0.0,10,14,0.7142857142857143
3.6515000000000004,239.514,0.0,9,12,0.75
9.887599999999999,498.66200000000026,1.0,12,22,0.5454545454545454
9.2342,464.2170000000002,1.0,12,21,0.5714285714285714
9.2342,464.2170000000002,1.0,12,21,0.5714285714285714
7.9274000000000004,395.3270000000001,1.0,12,19,0.631578947368421
6.620600000000001,326.437,1.0,12,17,0.7058823529411765
4.6592,266.33799999999997,0.0,6,12,0.5
4.04356,265.914,0.0,6,14,0.42857142857142855
4.014400000000001,261.919,1.0,6,13,0.46153846153846156
7.9274000000000004,395.3270000000001,1.0,12,19,0.631578947368421
7.9274000000000004,395.3270000000001,1.0,12,19,0.631578947368421
6.6206000000000005,326.437,1.0,12,17,0.7058823529411765
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
2.7002000000000006,221.039,2.0,6,13,0.46153846153846156
8.580799999999998,429.77200000000016,1.0,12,20,0.6
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
6.6206000000000005,326.437,1.0,12,17,0.7058823529411765
7.274,360.88200000000006,1.0,12,18,0.6666666666666666
5.967200000000002,291.99199999999996,1.0,12,16,0.75
4.9536,250.339,0.0,6,11,0.5454545454545454
6.620600000000001,326.437,1.0,12,17,0.7058823529411765
5.313800000000002,257.547,1.0,12,15,0.8
3.3523999999999994,197.44799999999998,0.0,6,10,0.6
7.274,360.88200000000006,1.0,12,18,0.6666666666666666
6.620600000000001,326.437,1.0,12,17,0.7058823529411765
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
6.620600000000001,326.437,1.0,12,17,0.7058823529411765
6.6206000000000005,326.437,1.0,12,17,0.7058823529411765
4.3002,215.894,0.0,6,10,0.6
5.967200000000002,291.992,1.0,12,16,0.75
5.967200000000002,291.99199999999996,1.0,12,16,0.75
4.660400000000003,223.102,1.0,12,14,0.8571428571428571
2.4857000000000005,177.03,1.0,6,10,0.6
2.8650800000000007,172.01399999999998,0.0,6,10,0.6
-0.35129999999999967,297.74500000000006,1.0,6,17,0.35294117647058826
2.714120000000001,365.8420000000001,2.0,12,24,0.5
0.8788000000000005,289.74399999999997,2.0,6,18,0.3333333333333333
-0.0608999999999999,295.72900000000004,1.0,6,17,0.35294117647058826
8.580799999999998,429.77200000000016,1.0,12,20,0.6
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
6.620600000000001,326.437,1.0,12,17,0.7058823529411765
6.6206000000000005,326.437,1.0,12,17,0.7058823529411765
5.313800000000002,257.547,1.0,12,15,0.8
3.1102000000000007,255.48399999999998,3.0,6,14,0.42857142857142855
4.217000000000004,345.226,3.0,11,22,0.5
3.3524000000000003,197.448,0.0,6,10,0.6
4.542900000000002,321.549,4.0,6,16,0.375
2.0023999999999997,299.8020000000001,7.0,6,20,0.3
1.8907,330.749,5.0,11,21,0.5238095238095238
2.7076000000000007,193.02900000000002,1.0,6,11,0.5454545454545454
2.5621400000000008,354.81500000000005,3.0,12,23,0.5217391304347826
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
2.662440000000001,156.61199999999997,0.0,6,10,0.6
4.3002,215.894,0.0,6,10,0.6
2.3622,220.055,1.0,6,13,0.46153846153846156
2.2738,206.028,1.0,6,12,0.5
5.967200000000002,291.992,1.0,12,16,0.75
5.313800000000002,257.547,1.0,12,15,0.8
5.313800000000002,257.54699999999997,1.0,12,15,0.8
5.313800000000001,257.54699999999997,1.0,12,15,0.8
2.3540200000000002,142.58499999999998,0.0,6,9,0.6666666666666666
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
7.274000000000001,360.88200000000006,1.0,12,18,0.6666666666666666
5.313800000000002,257.547,1.0,12,15,0.8
3.273900000000001,239.485,2.0,6,13,0.46153846153846156
5.967200000000001,291.99199999999996,1.0,12,16,0.75
5.967200000000002,291.992,1.0,12,16,0.75
5.313800000000001,257.547,1.0,12,15,0.8
3.8248000000000015,253.13199999999998,1.0,12,16,0.75
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
5.967200000000001,291.99199999999996,1.0,12,16,0.75
5.967200000000001,291.99199999999996,1.0,12,16,0.75
5.313800000000001,257.54699999999997,1.0,12,15,0.8
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
3.6468000000000007,181.449,0.0,6,9,0.6666666666666666
5.144700000000002,289.54499999999996,2.0,12,17,0.7058823529411765
3.237000000000002,249.09300000000002,5.0,6,15,0.4
2.4568000000000003,221.039,3.0,6,13,0.46153846153846156
2.845300000000001,235.06599999999997,3.0,6,14,0.42857142857142855
2.699,163.003,0.0,6,9,0.6666666666666666
1.4359999999999997,261.064,1.0,11,16,0.6875
2.5756000000000006,162.019,0.0,6,9,0.6666666666666666
3.3419000000000016,218.08299999999997,2.0,6,13,0.46153846153846156
4.257200000000004,275.179,4.0,6,17,0.35294117647058826
3.0869000000000018,233.09799999999998,1.0,6,14,0.42857142857142855
3.0185000000000013,249.09699999999998,2.0,6,15,0.4
5.967200000000002,291.99199999999996,1.0,12,16,0.75
5.967200000000002,291.992,1.0,12,16,0.75
5.313800000000001,257.54699999999997,1.0,12,15,0.8
3.6468000000000007,181.44899999999998,0.0,6,9,0.6666666666666666
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.007000000000002,188.657,1.0,12,13,0.9230769230769231
4.233520000000002,343.21700000000004,1.0,17,23,0.7391304347826086
3.1013000000000015,321.163,1.0,12,21,0.5714285714285714
6.187900000000003,318.0300000000001,2.0,12,18,0.6666666666666666
2.6484200000000007,126.586,0.0,6,8,0.75
2.9934000000000003,147.00399999999996,0.0,6,8,0.75
4.0676000000000005,331.202,3.0,18,22,0.8181818181818182
2.0382,156.56799999999998,1.0,6,10,0.6
1.9222,127.574,0.0,6,8,0.75
2.2984,169.61099999999996,1.0,6,11,0.5454545454545454
1.8034000000000001,186.594,3.0,6,12,0.5
2.1919,200.62099999999995,3.0,6,13,0.46153846153846156
2.0456000000000003,128.558,0.0,6,8,0.75
2.729300000000001,274.70300000000003,1.0,12,19,0.631578947368421
2.640900000000001,260.676,1.0,12,18,0.6666666666666666
3.4932000000000016,162.61899999999997,0.0,10,11,0.9090909090909091
3.153800000000002,284.74600000000004,1.0,12,20,0.6
4.513500000000004,446.01600000000025,7.0,12,30,0.4
3.942700000000003,403.9790000000002,6.0,12,27,0.4444444444444444
4.580200000000004,373.95300000000015,4.0,12,25,0.48
4.894400000000004,318.8730000000001,4.0,12,21,0.5714285714285714
2.8698200000000016,196.68099999999998,2.0,6,13,0.46153846153846156
2.8698200000000016,196.68099999999998,2.0,6,13,0.46153846153846156
2.11182,200.62099999999998,3.0,6,13,0.46153846153846156
3.641700000000003,494.0130000000003,8.0,12,33,0.36363636363636365
2.5003199999999994,214.648,3.0,6,14,0.42857142857142855
3.9954000000000023,269.127,2.0,12,17,0.7058823529411765
3.6468000000000007,181.449,0.0,6,9,0.6666666666666666
4.660400000000003,223.102,1.0,12,14,0.8571428571428571
4.007000000000002,188.657,1.0,12,13,0.9230769230769231
2.993400000000001,147.004,0.0,6,8,0.75
2.0382,156.56799999999998,1.0,6,10,0.6
1.9222,127.574,0.0,6,8,0.75
3.2969000000000017,213.66400000000002,2.0,6,14,0.42857142857142855
2.1918999999999995,200.62099999999998,3.0,6,13,0.46153846153846156
2.0456,128.558,0.0,6,8,0.75
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.007000000000002,188.657,1.0,12,13,0.9230769230769231
6.187900000000003,318.0300000000001,2.0,12,18,0.6666666666666666
2.6484200000000007,126.586,0.0,6,8,0.75
2.993400000000001,147.00400000000002,0.0,6,8,0.75
4.180900000000003,339.2180000000001,4.0,12,22,0.5454545454545454
3.9273200000000026,357.793,4.0,15,25,0.6
2.0382,156.56799999999998,1.0,6,10,0.6
1.9222,127.574,0.0,6,8,0.75
2.2984,169.611,1.0,6,11,0.5454545454545454
2.4335000000000004,198.653,1.0,6,13,0.46153846153846156
2.825400000000001,236.70200000000003,2.0,6,16,0.375
2.365100000000001,214.652,2.0,6,14,0.42857142857142855
4.225800000000003,290.75,3.0,12,20,0.6
1.8034000000000001,186.594,3.0,6,12,0.5
3.1243000000000016,293.754,4.0,11,20,0.55
2.0456,128.558,0.0,6,8,0.75
5.420300000000004,342.875,8.0,6,18,0.3333333333333333
1.7379,276.745,4.0,6,17,0.35294117647058826
2.34,112.55899999999997,0.0,6,7,0.8571428571428571
4.5523,272.773,0.0,0,11,0.0
1.48538,241.67799999999997,1.0,0,16,0.0
3.644400000000001,290.832,0.0,0,12,0.0
1.0732,166.571,0.0,10,11,0.9090909090909091
1.0731999999999997,166.57099999999997,0.0,10,11,0.9090909090909091
2.3222,241.46099999999998,1.0,6,13,0.46153846153846156
4.718100000000002,350.591,6.0,6,18,0.3333333333333333
3.9379000000000017,322.53700000000003,4.0,6,16,0.375
1.803,229.71499999999997,5.0,6,15,0.4
1.6708799999999997,240.698,4.0,6,16,0.375
1.3885999999999998,201.661,4.0,6,13,0.46153846153846156
1.7770999999999997,215.68800000000002,4.0,6,14,0.42857142857142855
2.1655999999999995,229.71500000000003,4.0,6,15,0.4
4.527700000000005,402.91800000000023,2.0,0,28,0.0
4.431120000000004,362.7710000000001,6.0,10,22,0.45454545454545453
1.4681,221.647,1.0,12,15,0.8
